num_contrato,Id,Numero,Tipo,Nombre,PorcentajeEstimado,Editable,,,,,
SIDUR-PF-17-140.750,7435,5,1,BARANDAL METÁLICO PARA RAMPAS PARA PISTA,NULL,0,,,,,
SIDUR-PF-17-140.750,7436,5,2,BARANDAL METÁLICO PARA RAMPAS PARA PISTA,5,0,,,,,
SIDUR-PF-17-140.750,7437,6,1,ACABADOS (PINTURA),NULL,0,,,,,
SIDUR-PF-17-140.750,7438,6,2,ACABADOS (PINTURA),1,0,,,,,
SIDUR-PF-17-140.750,7439,7,1,PALMERA,NULL,0,,,,,
SIDUR-PF-17-140.750,7440,7,2,PALMERA,3,0,,,,,
SIDUR-ED-17-112.772,7441,1,2,Construccion de Ampliacion del cruce del canal Navojoa,100,0,,,,,
SIDUR-PF-17-083.673,7442,1,1,CALLE FRANSICO MARQUEZ,NULL,0,,,,,
SIDUR-PF-17-083.673,7443,1,2,PRELIMINARES ,1,0,,,,,
SIDUR-PF-17-083.673,7444,1,2,TERRACERIAS ,13,0,,,,,
SIDUR-PF-17-083.673,7445,1,2,PAVIMENTO ASFALTICO ,10,0,,,,,
SIDUR-PF-17-083.673,7446,1,2,BANQUETAS Y GUARNICIONES,7,0,,,,,
SIDUR-PF-17-083.673,7447,1,2,POZOS,1,0,,,,,
SIDUR-PF-17-083.673,7448,1,2,ALCANTARILLADO ,4,0,,,,,
SIDUR-PF-17-083.673,7449,1,2,AGUA POTABLE ,4,0,,,,,
SIDUR-PF-17-083.673,7450,1,2,SEÑALAMIENTO,1,0,,,,,
SIDUR-PF-17-083.673,7451,2,1,CALLE FERNANDO MONTES DE OCA,NULL,0,,,,,
SIDUR-PF-17-083.673,7452,2,2,PRELIMINARES,1,0,,,,,
SIDUR-PF-17-083.673,7453,2,2,TERRACERIAS,13,0,,,,,
SIDUR-PF-17-083.673,7454,2,2,PAVIMENTO ASFALTICO,10,0,,,,,
SIDUR-PF-17-083.673,7455,2,2,BANQUETAS Y GUARNICIONES ,7,0,,,,,
SIDUR-PF-17-083.673,7456,2,2,POZOS,0,0,,,,,
SIDUR-PF-17-083.673,7457,2,2,ALCANTARILLADO ,1,0,,,,,
SIDUR-PF-17-083.673,7458,2,2,AGUA POTABLE ,1,0,,,,,
SIDUR-PF-17-083.673,7459,2,2,SEÑALAMIENTOS ,0,0,,,,,
SIDUR-PF-17-083.673,7460,3,1,CALLE JUAN DE LA BARRERA,NULL,0,,,,,
SIDUR-PF-17-083.673,7461,3,2,PRELIMINARES ,1,0,,,,,
SIDUR-PF-17-083.673,7462,3,2,TERRACERIAS ,4,0,,,,,
SIDUR-PF-17-083.673,7463,3,2,PAVIMENTO ASFALTICO ,3,0,,,,,
SIDUR-PF-17-083.673,7464,3,2,BANQUETAS Y GUARNICIONES ,2,0,,,,,
SIDUR-PF-17-083.673,7469,3,2,ALCANTARILLADO ,1,0,,,,,
SIDUR-PF-17-083.673,7470,3,2,AGUA POTABLE ,1,0,,,,,
SIDUR-PF-17-083.673,7471,3,2,SEÑALAMIENTO ,1,0,0,,,,
SIDUR-PF-17-083.673,7472,4,1,CALLE JUAN ESCUTIA,NULL,0,,,,,
SIDUR-PF-17-083.673,7473,4,2,PRELIMINARES ,1,0,,,,,
SIDUR-PF-17-086.742,7478,1,1,GUARNICIONES ,NULL,0,,,,,
SIDUR-PF-17-086.742,7479,1,2,GUARNICION DE CONCRETO,6,0,,,,,
SIDUR-PF-17-086.742,7480,2,1,TERRACERIAS ,NULL,0,,,,,
SIDUR-PF-17-086.742,7481,2,2,"EXCAVACION, TRATAMIENTO SUBRASANTE, FORMACION DE TERRAPLEN Y RENIVELACION",3,0,,,,,
SIDUR-PF-17-086.742,7482,3,1,PAVIMENTO ,NULL,0,,,,,
SIDUR-PF-17-086.742,7483,3,2,"CONSTRUCCION DE BASE, RIEGO DE IMPREGNACION, LOSA DE CONCRETO HIDRAULICO, JUNTAS Y ACARREOS ",69,0,,,,,
SIDUR-PF-17-086.742,7484,4,1,AGUA POTABLE ,NULL,0,,,,,
SIDUR-PF-17-086.742,7485,4,2,"TRAZO DE LINEAS, EXCAVACIONES, PLANTILLA APISONADA, ACOSTILLADO, INSTALACIONES Y SUMINISTRO DETUBERIAS ",3,0,,,,,
SIDUR-PF-17-086.742,7486,5,1,TOMAS DOMICILIARIAS ,NULL,0,,,,,
SIDUR-PF-17-086.742,7487,5,2,"TRAZO DE LINEAS, EXCAVACION, INSTALACION Y SUMINISTRO DE MATERIALES",2,0,,,,,
SIDUR-PF-17-086.742,7488,6,1,DRENAJE SANITARIO ,NULL,0,,,,,
SIDUR-PF-17-086.742,7489,6,2,"TRAZO DE LINEAS, EXCAVACION, PLANTILLA APISONADA, ACOSTILLADO, RELLENO, CONSTRUCCION DE POZO Y SUMINISTRO DE TUBERIA ",12,0,,,,,
SIDUR-PF-17-086.742,7490,7,1,DESCARGAS DOMICILIARIAS ,NULL,0,,,,,
SIDUR-PF-17-086.742,7492,7,2,"TRAZO DE LINEAS, EXCAVACION, PLANTILLA APISONADA, SUMINISTRO DE SILLETA, SUMINISTRO DE TUBERIA, SUMINISTRO DE PINTURA Y SEÑALAMIENTOS ",5,0,,,,,
SIDUR-PF-17-083.674,7493,1,1,CALLE 20 DE NOVIEMBRE,NULL,0,,,,,
SIDUR-PF-17-083.674,7494,1,2,BANQUETAS Y GUARNICIONES ,8,0,,,,,
SIDUR-PF-17-083.674,7495,1,2,POZOS,1,0,,,,,
SIDUR-PF-17-083.674,7496,1,2,ALCANTARILLADO ,3,0,,,,,
SIDUR-PF-17-083.674,7497,1,2,AGUA POTABLE ,2,0,,,,,
SIDUR-PF-17-083.674,7498,1,2,SEÑALAMIENTO ,3,0,,,,,
SIDUR-PF-17-083.674,7499,2,1,CALLE VICENTE SUAREZ,NULL,0,,,,,
SIDUR-PF-17-083.674,7500,2,2,PRELIMINARES ,1,0,,,,,
SIDUR-PF-17-083.674,7502,2,2,PAVIMENTO ASFALTICO ,5,0,,,,,
SIDUR-PF-17-083.674,7503,2,2,BANQUETAS Y GUARNICIONES ,3,0,,,,,
SIDUR-PF-17-083.674,7504,2,2,POZOS,1,0,,,,,
SIDUR-PF-17-083.674,7505,2,2,ALCANTARILLADO ,1,0,,,,,
SIDUR-PF-17-083.674,7506,2,2,AGUA POTABLE ,4,0,,,,,
SIDUR-PF-17-083.674,7507,2,2,SEÑALAMIENTO ,1,0,,,,,
SIDUR-PF-17-083.674,7508,3,1,CALLE JUAN ESCUTIA (VICENTE GUERRERO),NULL,0,,,,,
SIDUR-PF-17-083.674,7509,3,2,PRELIMINARES ,1,0,,,,,
SIDUR-PF-17-083.674,7510,3,2,TERRACERIAS ,1,0,,,,,
SIDUR-PF-17-083.674,7512,3,2,BANQUETAS Y GUARNICIONES ,3,0,,,,,
SIDUR-PF-17-083.674,7513,3,2,POZOS ,1,0,,,,,
SIDUR-PF-17-083.674,7514,3,2,ALCANTIRALLADO ,3,0,,,,,
SIDUR-PF-17-083.674,7515,3,2,AGUA POTABLE ,2,0,,,,,
SIDUR-PF-17-083.674,7516,3,2,SEÑALAMIENTOS ,1,0,,,,,
SIDUR-ED-17-131.787,7526,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-131.787,7527,1,2,PRELIMINARES,2,0,,,,,
SIDUR-ED-17-131.787,7554,2,1,CIMENTACIÓN,NULL,0,,,,,
SIDUR-ED-17-131.787,7555,2,2,CIMENTACIÓN,6,0,,,,,
SIDUR-ED-17-131.787,7556,3,1,ALBAÑILERÍA,NULL,0,,,,,
SIDUR-ED-17-131.787,7557,3,2,ALBAÑILERÍA,25,0,,,,,
SIDUR-ED-17-131.787,7558,4,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-131.787,7559,4,2,ACABADOS,9,0,,,,,
SIDUR-ED-17-131.787,7560,5,1,PUERTAS Y VENTANAS,NULL,0,,,,,
SIDUR-ED-17-131.787,7561,5,2,PUERTAS Y VENTANAS,4,0,,,,,
SIDUR-ED-17-131.787,7562,6,1,INSTALACIONES ELÉCTRICAS,NULL,0,,,,,
SIDUR-ED-17-131.787,7563,6,2,INSTALACIONES ELÉCTRICAS,13,0,,,,,
SIDUR-ED-17-131.787,7564,7,1,"INSTALACION HIDRAULICA, INSTALACION SANITARIA Y MUEBLES DE BAÑO",NULL,0,,,,,
SIDUR-ED-17-131.787,7565,7,2,"INSTALACION HIDRAULICA, INSTALACION SANITARIA Y MUEBLES DE BAÑO",2,0,,,,,
SIDUR-ED-17-131.787,7566,8,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-17-131.787,7567,8,2, AIRE ACONDICIONADO ,2,0,,,,,
SIDUR-ED-17-131.787,7568,9,1,PLAFONES,NULL,0,,,,,
SIDUR-ED-17-131.787,7569,9,2,PLAFONES,3,0,,,,,
SIDUR-ED-17-131.787,7570,10,1,"PROTECCION CIVIL, VOZ Y DATOS",NULL,0,,,,,
SIDUR-ED-17-131.787,7571,10,2," PROTECCION CIVIL, VOZ Y DATOS ",2,0,,,,,
SIDUR-ED-17-131.787,7572,11,1,HERRERIA,NULL,0,,,,,
SIDUR-ED-17-131.787,7573,11,2,HERRERIA,9,0,,,,,
SIDUR-ED-17-131.787,7574,12,1,PLANTACION,NULL,0,,,,,
SIDUR-ED-17-131.787,7575,12,2,PLANTACION,3,0,,,,,
SIDUR-ED-17-131.787,7576,13,1,LIMPIEZA,NULL,0,,,,,
SIDUR-ED-17-131.787,7577,13,2,LIMPIEZA,1,0,,,,,
SIDUR-ED-17-131.787,7578,14,1,VARIOS,NULL,0,,,,,
SIDUR-ED-17-131.787,7579,14,2,VARIOS,9,0,,,,,
SIDUR-ED-17-131.787,7580,15,1,OBRA COMPLEMENTARIA,NULL,0,,,,,
SIDUR-ED-17-131.787,7582,15,2,OBRA COMPLEMENTARIA,10,0,,,,,
SIDUR-ED-17-132.788,7583,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-132.788,7584,1,2,PRELIMINARES,20,0,,,,,
SIDUR-ED-17-132.788,7585,2,1,CIMENTACIÓN,NULL,0,,,,,
SIDUR-ED-17-132.788,7586,2,2,CIMENTACIÓN,2,0,,,,,
SIDUR-ED-17-132.788,7587,3,1,ALBAÑILERÍA,NULL,0,,,,,
SIDUR-ED-17-132.788,7588,3,2,ALBAÑILERÍA,17,0,,,,,
SIDUR-ED-17-132.788,7589,4,1,TEJABÁN,NULL,0,,,,,
SIDUR-ED-17-132.788,7590,4,2,TEJABÁN,2,0,,,,,
SIDUR-ED-17-132.788,7591,5,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-132.788,7592,5,2,ACABADOS,27,0,,,,,
SIDUR-ED-17-132.788,7593,6,1,INSTALACIONES ELÉCTRICAS,NULL,0,,,,,
SIDUR-ED-17-132.788,7594,6,2,INSTALACIONES ELÉCTRICAS,4,0,,,,,
SIDUR-ED-17-132.788,7595,7,1,INSTALACION HIDRAULICA,NULL,0,,,,,
SIDUR-ED-17-132.788,7596,7,2,INSTALACION HIDRAULICA,2,0,,,,,
SIDUR-ED-17-132.788,7611,8,1,INSTALACION SANITARIA,NULL,0,,,,,
SIDUR-ED-17-132.788,7612,8,2,INSTALACION SANITARIA,2,0,,,,,
SIDUR-ED-17-132.788,7613,9,1,MUEBLES DE BAÑO,NULL,0,,,,,
SIDUR-ED-17-132.788,7614,9,2,MUEBLES DE BAÑO,3,0,,,,,
SIDUR-ED-17-132.788,7615,10,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-17-132.788,7616,10,2,AIRE ACONDICIONADO,2,0,,,,,
SIDUR-ED-17-132.788,7617,11,1,PLAFONES,NULL,0,,,,,
SIDUR-ED-17-132.788,7618,11,2,PLAFONES,12,0,,,,,
SIDUR-ED-17-132.788,7619,12,1,PLANTACION,NULL,0,,,,,
SIDUR-ED-17-132.788,7620,12,2,PLANTACION,1,0,,,,,
SIDUR-ED-17-132.788,7621,13,1,PROTECCION CIVIL,NULL,0,,,,,
SIDUR-ED-17-132.788,7622,13,2,PROTECCION CIVIL,1,0,,,,,
SIDUR-ED-17-132.788,7623,14,1,FACHADA,NULL,0,,,,,
SIDUR-ED-17-132.788,7624,14,2,FACHADA,1,0,,,,,
SIDUR-ED-17-132.788,7625,15,1,LIMPIEZA,NULL,0,,,,,
SIDUR-ED-17-132.788,7626,15,2,LIMPIEZA,4,0,,,,,
SIDUR-ED-17-134.796,7627,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-134.796,7628,1,2,PRELIMINARES,2,0,,,,,
SIDUR-ED-17-134.796,7629,2,1,CIMENTACIÓN,NULL,0,,,,,
SIDUR-ED-17-134.796,7630,2,2,CIMENTACIÓN,6,0,,,,,
SIDUR-ED-17-134.796,7631,3,1,ALBAÑILERÍA,NULL,0,,,,,
SIDUR-ED-17-134.796,7632,3,2,ALBAÑILERÍA,30,0,,,,,
SIDUR-ED-17-134.796,7633,4,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-134.796,7634,4,2,ACABADOS,26,0,,,,,
SIDUR-ED-17-134.796,7635,5,1,INSTALACIONES ELÉCTRICAS,NULL,0,,,,,
SIDUR-ED-17-134.796,7636,5,2,INSTALACIONES ELÉCTRICAS,7,0,,,,,
SIDUR-ED-17-134.796,7637,6,1,INSTALACION HIDRAULICA,NULL,0,,,,,
SIDUR-ED-17-134.796,7638,6,2,INSTALACION HIDRAULICA,1,0,,,,,
SIDUR-ED-17-134.796,7639,7,1,INSTALACION SANITARIA,NULL,0,,,,,
SIDUR-ED-17-134.796,7640,7,2,INSTALACION SANITARIA,2,0,,,,,
SIDUR-ED-17-134.796,7641,8,1,MOBILIARIO,NULL,0,,,,,
SIDUR-ED-17-134.796,7642,8,2,MOBILIARIO,4,0,,,,,
SIDUR-ED-17-134.796,7643,9,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-17-134.796,7644,9,2,AIRE ACONDICIONADO,6,0,,,,,
SIDUR-ED-17-134.796,7645,10,1,PLAFONES,NULL,0,,,,,
SIDUR-ED-17-134.796,7646,10,2,PLAFONES,5,0,,,,,
SIDUR-ED-17-134.796,7647,11,1,PROTECCION CIVIL,NULL,0,,,,,
SIDUR-ED-17-134.796,7648,11,2,PROTECCION CIVIL,1,0,,,,,
SIDUR-ED-17-134.796,7649,12,1,VOZ Y DATOS,NULL,0,,,,,
SIDUR-ED-17-134.796,7650,12,2,VOZ Y DATOS,1,0,,,,,
SIDUR-ED-17-134.796,7651,13,1,HERRERIA Y CANCELERIA,NULL,0,,,,,
SIDUR-ED-17-134.796,7652,13,2,HERRERIA Y CANCELERIA,3,0,,,,,
SIDUR-ED-17-134.796,7653,14,1,PUERTAS Y VENTANAS,NULL,0,,,,,
SIDUR-ED-17-134.796,7654,14,2,PUERTAS Y VENTANAS,5,0,,,,,
SIDUR-ED-17-134.796,7655,15,1,LIMPIEZA,NULL,0,,,,,
SIDUR-ED-17-134.796,7656,15,2,LIMPIEZA,1,0,,,,,
SIDUR-ED-17-139.761,7657,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-139.761,7658,1,2,PRELIMINARES,5,0,,,,,
SIDUR-ED-17-139.761,7659,2,1,CIMENTACION,NULL,0,,,,,
SIDUR-ED-17-139.761,7660,2,2,CIMENTACION,10,0,,,,,
SIDUR-ED-17-139.761,7661,3,1,ESTRUCTURAS,NULL,0,,,,,
SIDUR-ED-17-139.761,7662,3,2,ESTRUCTURAS,11,0,,,,,
SIDUR-ED-17-139.761,7663,4,1,ALBAÑILERIA,NULL,0,,,,,
SIDUR-ED-17-139.761,7664,4,2,ALBAÑILERIA,8,0,,,,,
SIDUR-ED-17-139.761,7665,5,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-139.761,7666,5,2,ACABADOS,24,0,,,,,
SIDUR-ED-17-139.761,7667,6,1,MOBILIARIO SANITARIO,NULL,0,,,,,
SIDUR-ED-17-139.761,7668,6,2,MOBILIARIO SANITARIO,2,0,,,,,
SIDUR-ED-17-139.761,7669,7,1,CANCELERIA,NULL,0,,,,,
SIDUR-ED-17-139.761,7670,7,2,CANCELERIA,3,0,,,,,
SIDUR-ED-17-139.761,7671,8,1,INSTALACION HIDRAULICA Y SANITARIA,NULL,0,,,,,
SIDUR-ED-17-139.761,7672,8,2,INSTALACION HIDRAULICA Y SANITARIA,3,0,,,,,
SIDUR-ED-17-139.761,7673,9,1,VOZ Y DATOS,NULL,0,,,,,
SIDUR-ED-17-139.761,7674,9,2,VOZ Y DATOS,2,0,,,,,
SIDUR-ED-17-139.761,7675,10,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-17-139.761,7676,10,2,AIRE ACONDICIONADO,5,0,,,,,
SIDUR-ED-17-139.761,7677,11,1,GASES MEDICINALES,NULL,0,,,,,
SIDUR-ED-17-139.761,7678,11,2,GASES MEDICINALES,3,0,,,,,
SIDUR-ED-17-139.761,7679,12,1,CARPINTERIA Y HERRERIA,NULL,0,,,,,
SIDUR-ED-17-139.761,7680,12,2,CARPINTERIA Y HERRERIA,6,0,,,,,
SIDUR-ED-17-139.761,7681,13,1,INSTALACION ELECTRICA,NULL,0,,,,,
SIDUR-ED-17-139.761,7682,13,2,INSTALACION ELECTRICA,17,0,,,,,
SIDUR-ED-17-139.761,7683,14,1,LIMPIEZA,NULL,0,,,,,
SIDUR-ED-17-139.761,7684,14,2,LIMPIEZA,1,0,,,,,
SIDUR-ED-17-145.792,7685,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-145.792,7686,1,2,PRELIMINARES,1,0,,,,,
SIDUR-ED-17-145.792,7687,2,1,CIMENTACIÓN,NULL,0,,,,,
SIDUR-ED-17-145.792,7688,2,2,CIMENTACIÓN,12,0,,,,,
SIDUR-ED-17-145.792,7689,3,1,ALBAÑILERÍA,NULL,0,,,,,
SIDUR-ED-17-145.792,7690,3,2,ALBAÑILERÍA,35,0,,,,,
SIDUR-ED-17-145.792,7691,4,1,TEJABAN,NULL,0,,,,,
SIDUR-ED-17-145.792,7692,4,2,TEJABAN,12,0,,,,,
SIDUR-ED-17-145.792,7693,5,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-145.792,7694,5,2,ACABADOS,8,0,,,,,
SIDUR-ED-17-145.792,7695,6,1,PUERTAS Y VENTANAS,NULL,0,,,,,
SIDUR-ED-17-145.792,7696,6,2,PUERTAS Y VENTANAS,5,0,,,,,
SIDUR-ED-17-145.792,7697,7,1,INSTALACIONES ELÉCTRICAS,NULL,0,,,,,
SIDUR-ED-17-145.792,7698,7,2,INSTALACIONES ELÉCTRICAS,7,0,,,,,
SIDUR-ED-17-145.792,7699,8,1,INSTALACION HIDRAULICA,NULL,0,,,,,
SIDUR-ED-17-145.792,7700,8,2,INSTALACION HIDRAULICA,2,0,,,,,
SIDUR-ED-17-145.792,7701,9,1,INSTALACION SANITARIA,NULL,0,,,,,
SIDUR-ED-17-145.792,7702,9,2,INSTALACION SANITARIA,2,0,,,,,
SIDUR-ED-17-145.792,7703,10,1,MUEBLES DE BAÑO,NULL,0,,,,,
SIDUR-ED-17-145.792,7704,10,2,MUEBLES DE BAÑO,6,0,,,,,
SIDUR-ED-17-145.792,7705,11,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-17-145.792,7706,11,2,AIRE ACONDICIONADO,4,0,,,,,
SIDUR-ED-17-145.792,7707,12,1,PROTECCION CIVIL,NULL,0,,,,,
SIDUR-ED-17-145.792,7708,12,2,PROTECCION CIVIL,1,0,,,,,
SIDUR-ED-17-145.792,7709,13,1,VOZ Y DATOS,NULL,0,,,,,
SIDUR-ED-17-145.792,7710,13,2,VOZ Y DATOS,3,0,,,,,
SIDUR-ED-17-145.792,7711,14,1,HERRERIA,NULL,0,,,,,
SIDUR-ED-17-145.792,7712,14,2,HERRERIA,1,0,,,,,
SIDUR-ED-17-145.792,7713,15,1,PLANTACION Y LIMPIEZA,NULL,0,,,,,
SIDUR-ED-17-145.792,7714,15,2,PLANTACION Y LIMPIEZA,1,0,,,,,
SIDUR-ED-17-151.802,7715,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-151.802,7716,1,2,PRELIMINARES,1,0,,,,,
SIDUR-ED-17-151.802,7717,2,1,CIMENTACIÓN,NULL,0,,,,,
SIDUR-ED-17-151.802,7718,2,2,CIMENTACIÓN,6,0,,,,,
SIDUR-ED-17-151.802,7719,3,1,ALBAÑILERÍA,NULL,0,,,,,
SIDUR-ED-17-151.802,7720,3,2,ALBAÑILERÍA,36,0,,,,,
SIDUR-ED-17-151.802,7721,4,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-151.802,7722,4,2,ACABADOS,4,0,,,,,
SIDUR-ED-17-151.802,7723,5,1,PUERTAS Y VENTANAS,NULL,0,,,,,
SIDUR-ED-17-151.802,7724,5,2,PUERTAS Y VENTANAS,15,0,,,,,
SIDUR-ED-17-151.802,7725,6,1,INSTALACIONES ELÉCTRICAS,NULL,0,,,,,
SIDUR-ED-17-151.802,7726,6,2,INSTALACIONES ELÉCTRICAS,10,0,,,,,
SIDUR-ED-17-151.802,7727,7,1,MUEBLES DE BAÑO,NULL,0,,,,,
SIDUR-ED-17-151.802,7728,7,2,MUEBLES DE BAÑO,3,0,,,,,
SIDUR-ED-17-151.802,7729,8,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-17-151.802,7730,8,2,AIRE ACONDICIONADO,7,0,,,,,
SIDUR-ED-17-151.802,7731,9,1,PLAFONES,NULL,0,,,,,
SIDUR-ED-17-151.802,7732,9,2,PLAFONES,3,0,,,,,
SIDUR-ED-17-151.802,7733,10,1,PROTECCION CIVIL,NULL,0,,,,,
SIDUR-ED-17-151.802,7734,10,2,PROTECCION CIVIL,1,0,,,,,
SIDUR-ED-17-151.802,7735,11,1,OBRA EXTERIOR,NULL,0,,,,,
SIDUR-ED-17-151.802,7736,11,2,OBRA EXTERIOR,5,0,,,,,
SIDUR-ED-17-151.802,7737,12,1,VOZ Y DATOS,NULL,0,,,,,
SIDUR-ED-17-151.802,7738,12,2,VOZ Y DATOS,6,0,,,,,
SIDUR-ED-17-151.802,7739,13,1,LIMPIEZA,NULL,0,,,,,
SIDUR-ED-17-151.802,7740,13,2,LIMPIEZA,3,0,,,,,
SIDUR-ED-17-152.794,7741,1,1,PRELIMINARES Y CIMENTACIÓN,NULL,0,,,,,
SIDUR-ED-17-152.794,7742,1,2, PRELIMINARES Y CIMENTACIÓN ,9,0,,,,,
SIDUR-ED-17-152.794,7743,2,1,ALBAÑILERÍA,NULL,0,,,,,
SIDUR-ED-17-152.794,7744,2,2,ALBAÑILERÍA,17,0,,,,,
SIDUR-ED-17-152.794,7745,3,1,TEJABÁN,NULL,0,,,,,
SIDUR-ED-17-152.794,7746,3,2,TEJABÁN,6,0,,,,,
SIDUR-ED-17-152.794,7747,4,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-152.794,7748,4,2,ACABADOS,9,0,,,,,
SIDUR-ED-17-152.794,7749,5,1,PUERTAS Y VENTANAS,NULL,0,,,,,
SIDUR-ED-17-152.794,7750,5,2,PUERTAS Y VENTANAS,10,0,,,,,
SIDUR-ED-17-152.794,7751,6,1,INSTALACIONES ELÉCTRICAS,NULL,0,,,,,
SIDUR-ED-17-152.794,7752,6,2,INSTALACIONES ELÉCTRICAS,3,0,,,,,
SIDUR-ED-17-152.794,7753,7,1,INSTALACION HIDRAULICA Y INSTALACIÓN SANITARIA,NULL,0,,,,,
SIDUR-ED-17-152.794,7754,7,2,INSTALACION HIDRAULICA Y INSTALACIÓN SANITARIA,1,0,,,,,
SIDUR-ED-17-152.794,7755,8,1,MUEBLES DE BAÑO,NULL,0,,,,,
SIDUR-ED-17-152.794,7756,8,2,MUEBLES DE BAÑO,1,0,,,,,
SIDUR-ED-17-152.794,7757,9,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-17-152.794,7758,9,2,AIRE ACONDICIONADO,7,0,,,,,
SIDUR-ED-17-152.794,7763,10,1,PROTECCIÓN CIVIL Y HERRERIA ,NULL,0,,,,,
SIDUR-ED-17-152.794,7767,10,2,PROTECCIÓN CIVIL Y HERRERIA ,27,0,,,,,
SIDUR-ED-17-152.794,7768,11,1,OBRA EXTERIOR,NULL,0,,,,,
SIDUR-ED-17-152.794,7769,11,2,OBRA EXTERIOR,9,0,,,,,
SIDUR-ED-17-152.794,7770,12,1,LIMPIEZA,NULL,0,,,,,
SIDUR-ED-17-152.794,7771,12,2,LIMPIEZA,1,0,,,,,
SIDUR-ED-17-153.801,7772,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-17-153.801,7773,1,2,PRELIMINARES,1,0,,,,,
SIDUR-ED-17-153.801,7774,2,1,CIMENTACIÓN,NULL,0,,,,,
SIDUR-ED-17-153.801,7775,2,2,CIMENTACIÓN,12,0,,,,,
SIDUR-ED-17-153.801,7776,3,1,ALBAÑILERÍA,NULL,0,,,,,
SIDUR-ED-17-153.801,7777,3,2,ALBAÑILERÍA,48,0,,,,,
SIDUR-ED-17-153.801,7778,4,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-17-153.801,7779,4,2,ACABADOS,8,0,,,,,
SIDUR-ED-17-153.801,7780,5,1,PUERTAS Y VENTANAS,NULL,0,,,,,
SIDUR-ED-17-153.801,7781,5,2,PUERTAS Y VENTANAS,6,0,,,,,
SIDUR-ED-17-153.801,7782,6,1,INSTALACIONES ELÉCTRICAS ,NULL,0,,,,,
SIDUR-ED-17-153.801,7783,6,2,INSTALACIONES ELÉCTRICAS,8,0,,,,,
SIDUR-ED-17-153.801,7784,7,1,INSTALACION HIDRAULICA Y INSTALACION SANITARIA,NULL,0,,,,,
SIDUR-ED-17-153.801,7785,7,2,INSTALACION HIDRAULICA Y INSTALACION SANITARIA,2,0,,,,,
SIDUR-ED-17-153.801,7786,8,1,MUEBLES DE BAÑO,NULL,0,,,,,
SIDUR-ED-17-153.801,7787,8,2,MUEBLES DE BAÑO,4,0,,,,,
SIDUR-ED-17-153.801,7788,9,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-17-153.801,7789,9,2,AIRE ACONDICIONADO,4,0,,,,,
SIDUR-ED-17-153.801,7790,10,1,HERRERIA,NULL,0,,,,,
SIDUR-ED-17-153.801,7791,10,2,HERRERIA,4,0,,,,,
SIDUR-ED-17-153.801,7792,11,1,OBRA EXTERIOR,NULL,0,,,,,
SIDUR-ED-17-153.801,7793,11,2,OBRA EXTERIOR,1,0,,,,,
SIDUR-ED-17-153.801,7794,12,1,VOZ Y DATOS,NULL,0,,,,,
SIDUR-ED-17-153.801,7795,12,2,VOZ Y DATOS,1,0,,,,,
SIDUR-ED-17-153.801,7796,13,1,LIMPIEZA,NULL,0,,,,,
SIDUR-ED-17-153.801,7797,13,2,LIMPIEZA,1,0,,,,,
SIDUR-ED-17-120.809,7798,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-ED-17-121.838,7802,1,1,Control de calidad,NULL,0,,,,,
SIDUR-ED-17-121.838,7805,1,2,Control de calidad,100,0,,,,,
SIDUR-ED-17-120.809,7807,1,2, CONTROL DE CALIDAD ,55,0,,,,,
SIDUR-ED-17-120.809,7808,2,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-ED-17-120.809,7809,2,2,TOPOGRAFIA,45,0,,,,,
SIDUR-ED-17-129.781,7810,1,1,Supervisión y Control de calidad,NULL,0,,,,,
SIDUR-ED-17-129.781,7811,1,2,Supervisión y Control de calidad,100,0,,,,,
SIDUR-ED-17-154.800,7812,1,1,PRELIMINARES,NULL,0,,,,,
