num_contrato,NumeroAvance,FechaAvance,SituacionContrato,ComentarioAvance,ComentarioGral,FechaTerminacionEstimada,SituacionContratistaPersonal,SituacionContratistaMateriales,SituacionContratistaMaquinara,SituacionContratistaEqIntPermanente,SituacionContratistaCalidad,SituacionSCAMProyecto,SituacionSCAMEstimaciones,SituaiconSCAMPreciosUnitarios,SituacionSCAMConveniosTramites,SituacionSCAMOtros,FotoPrincipal,Id_import,AvFis,AvFin,AvProg,avance,,,
SIDUR-PF-17-140.750,7,20171031,4,"CONTRATISTA INICIO CON TRABAJOS DE CORTE  Y DEMOLICIÓN DE BANQUETAS SIN AUTORIZACIÓN DE ESTA SUPERVISION  INDICANDOLE QUE NO CONTINUARA CON LOS MISMOS HASTA Y RETIRARA PERSONAL Y MAQUINARIA DEBIDO A QUE OBRAS NO HA ENTREGADO LOS PERMISOS CORRESPONDIENTES PARA LA OBRA. OBRA SUSPENDIDA CON FECHA DE VENCIMIENTO DE SUSPENSIÓN DE 26 DE OCTUBRE, NO S E REPORTA AVANCE SIGNIFICATIVO EN OBRA","SE HA PAGA ANTICIPO DEL DÍA 11 DE SEPTIEMBRE DEL 2017 A , SE ENTREGARON PLANOS FIRMADOS EL DÍA 19 DE SEPTIEMBRE DEL PRESENTE,EL DI 27 DE OCTUBRE SE ENTREGAN PLANOS DONDE SE CONSIDERA OBRAS PARA ESCURRIMENTO PLUVIALES ESTANDO DE ACUERDO AUTORIDADES DEL AYUNTAMIENTO , SE COMUNICA QUE  SE ENTREGARIAN PERMISOS DE CONSTRUCCION EL DIA 31 DE OCTUBRE ; CONRATISTA INICIA SIN AUTORIZACIONTRABAJOS EN AREAS MEDINTE CORTES Y DEMOLICIONES Y SE LE INDICA QUE DETENGA TRABAJOS Y RETIRE MAQUINARIA HASTA OBTENER PERMISOS ",,0,0,0,0,0,0,0,0,0,0,NULL,6015,0,NULL,NULL,0,,,
SIDUR-PF-17-140.751,9,20171031,4,"OBRA SUSPENDIDA NO HAY AVANCE EN AYUNTAMIENTO PARA AUTORIZACIÓN DE INICIO DE OBRA, LA SUSPENSIÓN VENCE EL DÍA 27 DE OCTUBRE SE REALIZAN TRAMITES PARA CONTINUAR SUSPENSIÓN DE OBRA","CONSTRUCCIÓN DE CANCHAS Y JUEGOS INFANTILES EN EL MALECÓN TURÍSTICO: SE HA PAGA ANTICIPO DEL DÍA 11 DE SEPTIEMBRE DEL 2017 A , SE REALIZA REUNION EL 27 DE OCTUBRE SE ENTREGAN PLANOS D OBRAS ONDE SE CONSIDERA  OBRAS DE ESCURRIMIENTO PLUVIAL QUEDANDO DE ACUERDO AYUNTAMIENTO  SE INFORMA POR AUTORIDADES QUE EL 31 DE OCTUBRE QUEDARAN PERMISOS, .OBRA SUSPENDIDA",,0,0,0,0,0,0,0,0,0,0,NULL,6016,0,NULL,NULL,0,,,
SIDUR-PF-17-140.751,10,20171031,4,"OBRA SUSPENDIDA NO HAY AVANCE EN AYUNTAMIENTO PARA AUTORIZACIÓN DE INICIO DE OBRA, LA SUSPENSIÓN VENCE EL DÍA 27 DE OCTUBRE SE REALIZAN TRAMITES PARA CONTINUAR SUSPENSIÓN DE OBRA","CONSTRUCCIÓN DE CANCHAS Y JUEGOS INFANTILES EN EL MALECÓN TURÍSTICO: SE HA PAGA ANTICIPO DEL DÍA 11 DE SEPTIEMBRE DEL 2017 A , SE REALIZA REUNION EL 27 DE OCTUBRE SE ENTREGAN PLANOS D OBRAS ONDE SE CONSIDERA  OBRAS DE ESCURRIMIENTO PLUVIAL QUEDANDO DE ACUERDO AYUNTAMIENTO  SE INFORMA POR AUTORIDADES QUE EL 31 DE OCTUBRE QUEDARAN PERMISOS, .OBRA SUSPENDIDA",,0,0,0,0,0,0,0,0,0,0,NULL,6017,0,NULL,NULL,0,,,
SIDUR-PF-17-140.752,8,20171031,1,"SE SUMNISTRAN ESTRUCTURAS DE PORTERÍA Y CANASTA OBSERVÁNDOSE DETALLES CONSTRUCTIVOS EN LA MISMA, NO SE HAN REPARADO OBSERVACIONES HECHAS A CONTRATISTA COMO REPARACIÓN DE BANQUETA DONDE APARECE GRIETA SE DEMUELE GUARNICIÓN EXISTENTE PARA SU CONSTRUCCIÓN NUEVA",,,2,2,1,0,2,0,0,0,0,0,NULL,6018,90.6,NULL,NULL,0,,,
SIDUR-ED-16-158.213,49,20171031,4,"HA LA FECHA SE HAN CONECTADO EQUIPOS DE AIRE ACONDICIONADO E INSTALACIÓN ES DE CONTACTOS REGULADOS EN SITE, CONTINUA PENDIENTE VISITA DE VERIFICADOR NO SE PRESENTA AVANCE EN OBRA NO SE HA PODIDO CONTACTAR CON VERIFICADOR PARA PROGRAMAR VISITA, NO SE REPORTA AVANCE","HA LA FECHA SE HAN CONECTADO EQUIPOS DE AIRE ACONDICIONADO E INSTALACIÓN ES DE CONTACTOS REGULADOS EN SITE, CONTINUA PENDIENTE VISITA DE VERIFICADOR NO SE PRESENTA AVANCE EN OBRA NO SE HA PODIDO CONTACTAR CON VERIFICADOR PARA PROGRAMAR VISITA, NO SE REPORTA AVANCE",,0,0,0,0,0,0,0,0,0,0,NULL,6019,91.2,NULL,NULL,0,,,
SIDUR-PF-16-171.339,52,20171031,4,ESPERA DE QUE CONTRATISTA PRESENTE ESTIMACIONES DE CIERRE DE OBRA PARA ELABORACIÓN DE FINIQUITO DE OBRA Y CIERRE DOCUMENTAL DE LA MISMA  EN TRAMITE ESTIMACION 6 Y ESPERA ESTIMACION 7 PARA CIERRE,"ESTA OBRA SE VENCIÓ EL DÍA 16 DE FEBRERO DICIEMBRE DEL 2017, LA OBRA ESTA EN PROCESO DE CIERRE YA QUE SE TIENE UN AVANCE CONSIDERABLE EL CUAL SE ESTIMA QUE LLEGARA AL MONTO DE CONTRATO,  EN PROCESO DE TRAMITE ESTIMACION 6 ;PENDIENTE ENTREGA DE ESTIMACIONES DE CIERRE POR PARTE DE CONTRATISTA, ELABORACIÓN DE DOCUMENTOS NECESARIOS PARA CIERRE DE OBRA",,0,0,0,0,0,0,0,0,0,0,NULL,6020,100,NULL,NULL,0,,,
SIDUR-PF-15-077.15,74,20171031,4,"PENDIENTES DETALLES DE ACABADOS DE OBRA ,EN ESPERA DE ESTIMACIÓN DE FINIQUITO PARA CIERRE DE OBRA YA SE ENTREGA ESTIMACIÓN DE CIERRE ARA REVISIÓN A SUPERVISION","OBRA FUERA DE PROGRAMA SE HA REALIZADO VISITA POR ÓRGANO DE CONTROL INTERNO DE LA CONTROLARÍA EN SIDUR CON EL DÍA 07 DE NOVIEMBRE, , EL DIA 08 DE FEBRERO SE VISITÓ OBRA POR CONTROLARÍA,  EL DÍA 29 DE MARZO DEL 2017 SE REALIZA VISITA DE VERIFICADOR DE  CONTRALORIA ; OBRA EN RETRASO SE APLICARAN PENAS CONVENCIONALES SE REALIZAN TRABAJOS SOLICITADOS POR PERSONAL DEL SUPREMO PARA EL EQUIPAMIENTO DE EDIFICIO, SE ENTREGAN A SUPERVISOR  GENERADORES DE ESTIMACIÓN DE CIERRE PARA REVISIÓN",,0,0,0,0,0,0,0,0,0,0,NULL,6021,100,NULL,NULL,0,,,
SIDUR-ED-17-131.787,1,20170930,2,"SE TRABAJA EN DEMOLICIONES DE CERCO , LAMBRIN DE CARA DE PIEDRA EN MUROS, ESTRUCTURA METALICA EXISTENTES. ASI COMO EN EXCAVACIONES.","REHABILITACIÓN , REMODELACIÓN DEL CENTRO DE SALUD URBANO EL SAHUARO, A CARGO DE LA EMPRESA ADOBE DESARROLLOS SA DE CV,  FECHA DE INICIO POR DIFERIMIENTO DE ANTICIPO EL DÍA 22 DE SEPTIEMBRE DEL 2017 Y TERMINACIÓN EL 18 DE FEBRERO DEL 2018 , SE VISITA LA OBRA Y SE DA INICIO EN REUNIÓN CON EL DIRECTOR DEL CENTRO DE SALUD, EL CONTRATISTA Y RESIDENTE DE SUPERVISIÓN DE SIDUR ",,1,1,1,1,1,3,1,1,1,0,NULL,6022,2.5,NULL,NULL,0,,,
SIDUR-ED-17-131.787,2,20171015,2,"SE TRABAJA EN CIMENTACIÓN Y MURO DE BLOCK DE BARDA, CONTINUAN LAS DEMOLICIONES Y CIMENTACION EN DIFERENTES AREAS DE AMPLIACION.","SE PRESENTAN GENERADORES DE LA ESTIM  No 1 , PARA SU REVISION, EL DIRECTOR DEL CENTRO DE SALUD , SOLICITA REHUBICAR LOS CONSULTORIOS PARA QUE TENGAN VENTANAS Y VENTILACION NATURAL, NO REPRESENTA MUCHO RECURSO , SOLO MUROS CHICOS DE TABLA ROCA Y COLOCACION DE LAVAMANOS EN OTROS ESPACIOS QUE SE VAN A PERMUTAR.",,1,1,1,1,1,1,1,1,2,0,NULL,6023,7.4,NULL,NULL,0,,,
SIDUR-PF-16-406.444,24,20171103,1,,"se continua con preparación de cimbras para diversos  colados en losas y muros, trabajos de instalaciones, engarres gruesos e instalaciones eléctricas, sanitarias pluviales y se comienza con el colocado de ducteria de aires acondicionados. ",,1,1,1,1,1,2,1,0,0,0,NULL,6024,46.38,NULL,NULL,0,,,
SIDUR-ED-17-105.767,3,20170923,1,"AVANCES DE OBRA EN PLANTILLA Y COLOCACION DE GAVIO, SUMINISTRO DE TUBERIA, CORTE EN CAJON DE CONDUCTO PLUVIAL, Y EN CONTRUCCION DE OBRA COMPLEMENTARIA RIO LINDO.",,,1,1,1,1,1,2,1,2,1,1,NULL,6025,14.41,NULL,NULL,0,,,
SIDUR-PF-16-393.484,22,20171103,1,la contratista va lenta tienen pocas cuadrillas trabajando ,"se continua colocación de muros de block, engarres gruesos en muros, se continua trabajando en instalaciones y ducteria ",,3,1,1,1,1,2,1,1,1,0,NULL,6026,76.79,NULL,NULL,0,,,
SIDUR-PF-17-127.814,2,20170930,1,,,,0,0,0,0,0,0,0,0,0,0,NULL,6027,80.17,NULL,NULL,0,,,
SIDUR-ED-17-087.622,2,20171103,1,podrían agilizar el proceso constructivo si se metieran mas cuadrillas como se les a indicado. se ingresa estimacion no.2,se continua trabajando en cimentación de todo el complejo para continuar con colados en cimentación y castillos . ,,2,1,1,1,1,2,1,1,0,0,NULL,6028,10.55,NULL,NULL,0,,,
SIDUR-ED-17-129.781,1,20171103,1,,se revisa por parte de supervision  externa cada uno de los trabajos ejecutados por la empresa edificadora ,,1,0,0,1,1,0,0,0,0,0,NULL,6029,50,NULL,NULL,0,,,
SIDUR-ED-17-030.763,4,20171103,1,,se realizan trabajos de verificación de trabajos generados por la empresa edificadora MIRAMAR S.A DE C.V,,1,0,0,1,0,0,1,0,0,0,NULL,6031,94.32,NULL,NULL,0,,,
SIDUR-ED-16-394.455,13,20171103,1,,SE CONTINÚAN GESTIONANDO TRABAJOS DE REVISIÓN DE CADA UNO DE LOS CONCEPTOS GENERADOS POR LA EMPRESA EDIFICADORA CONSTRUMIL ,,2,0,0,0,0,0,1,0,0,0,NULL,6032,97.42,NULL,NULL,0,,,
SIDUR-ED-17-030.763,5,20170531,1,,SE REALIZAN TRABAJOS DE VERIFICACIÓN E OBRA EJECUTADA POR LA EMPRESA EDIFICADORA ,,1,0,0,0,0,0,1,0,0,0,NULL,6033,9.56,NULL,NULL,0,,,
SIDUR-ED-17-030.763,6,20170630,1,,SE REVISAN TRABAJOS EJECUTADOS POR LA EMPRESA EDIFICADORA ,,1,0,0,0,0,0,1,0,0,0,NULL,6034,48,NULL,NULL,0,,,
SIDUR-ED-17-021.632,18,20171103,4,,"   EN ESTA SEMANA SE TRABAJO EN LA CONSTRUCCION DE BASES DE APOYO PARA LA TUBERIA DE ACERO, SE COLARON LAS COLUMNAS Y SE CONTINUO CON EL ARMADO DE ACERO DE REFUERZO EN LOS MUROS DEL TANQUE DE ALMACENAMIENTO.",,4,1,1,1,2,1,1,1,1,2,NULL,6035,59.42,NULL,NULL,0,,,
SIDUR-PF-17-077.721,10,20171103,5,,EN LA LOCALIDAD DE PITIQUITO SOLO SE HAN HECHO TRABAJOS DE RECONOCIMIENTO DEL TRAZO DE AGUA POTABLE Y TERRACERIAS.,,5,5,5,5,5,1,1,1,1,2,NULL,6036,0,NULL,NULL,0,,,
SIDUR-PF-17-077.743,10,20171103,1,,   ESTA SEMANA NO SE REALIZARON TRABAJOS EN AMBOS BOULEVARES DE LA LOCALIDAD DE PTO. LIBERTAD QUEDANDO PENDIENTE LA COLOCACION DE SEÑALAMIENTOS VERTICAL Y HORIZONTAL EN LOS MISMOS.,,1,1,1,1,2,1,1,1,1,2,NULL,6037,98,NULL,NULL,0,,,
SIDUR-ED-17-120.809,1,20170927,1,,"hasta hoy se han realizado actividades de control de calidad en los trabajos de rellenos de zanjas, colado de concretos y chequeo del trazo de la linea de conduccion y longitudes de tuberia colocada",,1,1,1,1,2,1,1,1,1,2,NULL,6038,29.51,NULL,NULL,0,,,
SIDUR-ED-17-036.667,17,20171103,3,LA OBRA CONTINUA DESARROLLANDOSE DE MANERA LENTA.,ESTA SEMANA SE TRABAJO EN LAS TERRACERIAS DEL CUERPO SUR DE LA CALLE OBRERO MUNDIAL.,,2,4,2,3,2,2,2,4,3,0,NULL,6040,55.17,NULL,NULL,0,,,
SIDUR-ED-17-037.668,18,20171103,2,LA OBRA SE DESARROLLA DENTRO DE SU PROGRAMA DE EJECUCION.,EN ESAT SEMANA SE TRABAJO EN LAS TERRACERIAS DE LAS CALLES SATURNINO SALDIVAR Y EJERCITO NACIONAL.,,2,2,2,3,2,2,2,2,2,0,NULL,6041,43.15,NULL,NULL,0,,,
SIDUR-PF-17-051.706,6,20171103,2,LA CONTRATISTA SE HA IDO RECUPERANDO DEL ATRASO INICIAL.,ESTA SEMANA SE INICIO EL RECARPETEO DE LA CALLE CAMPECHE.,,2,2,2,3,2,2,4,4,2,0,NULL,6044,36.08,NULL,NULL,0,,,
SIDUR-PF-17-051.709,6,20171103,3,LA CONTRATISTA SE HA IDO RECUPERANDO DEL ATRASO INICIAL.,ESTA SEMANA SE CONCLUYERON LOS TRABAJOS DE TOMAS Y DESCARGAS QUEDA PENDIENTE LAS CONEXIONES DE LA TUBERÍA DE AGUA POTABLE.,,3,3,3,4,2,2,3,4,3,0,NULL,6045,35.69,NULL,NULL,0,,,
SIDUR-PF-17-066.677,13,20171103,2,LA OBRA SE ENCUENTRA MUY ADELANTADA DE SU PROGRAMACIÓN.,EN ESTA SEMANA SE COLO LA LOSA DE CONCRETO.,,2,2,2,3,2,2,3,4,3,0,NULL,6046,82.78,NULL,NULL,0,,,
SIDUR-ED-17-147.786,4,20171103,2,LA OBRA SE DESARROLLA DE ACUERDO A SU PROGRAMACIÓN.,"CONTINÚAN LOS TRABAJOS DE TERRACERIAS, CORTE Y RETIRO DE ARCILLAS CON ESCOMBRO Y ESTABILIZACIÓN DE TERRENO NATURAL.",,2,2,3,3,2,2,2,3,2,0,NULL,6048,21.5,NULL,NULL,0,,,
SIDUR-ED-16-189.193,46,20171105,1,,"SE CONTINUA CON LA COLOCACION DE ESCAMAS EN LATERAL DERECHA LADO SUR Y  LADO NORTE, ASI MISMO LA COLOCACION DE ESCAMAS EN EJE 30 LADO NORTE Y SUR, Y MURO FRONTAL, SE TRABAJA EN COLOCACION DE ESCAMAS LATERAL IZQUIERDA, NORTE, LADO SUR, SUSPENDIDA, POR CIERRE DE ACCESO VEHICULAR FRENTE AL HOTEL ESTRELLA DORADA, SE COLOCA BARANDAL METALICO EN PUENTE",,1,1,1,1,1,1,1,1,1,0,NULL,6049,59.35,NULL,NULL,0,,,
SIDUR-ED-16-189.193,47,20171105,1,,"SE CONTINUA CON LA COLOCACION DE ESCAMAS EN LATERAL DERECHA LADO SUR Y  LADO NORTE, ASI MISMO LA COLOCACION DE ESCAMAS EN EJE 30 LADO NORTE Y SUR, Y MURO FRONTAL, SE TRABAJA EN COLOCACION DE ESCAMAS LATERAL IZQUIERDA, NORTE, LADO SUR, SUSPENDIDA, POR CIERRE DE ACCESO VEHICULAR FRENTE AL HOTEL ESTRELLA DORADA, SE COLOCA BARANDAL METALICO EN PUENTE",,1,1,1,1,1,1,1,1,1,0,NULL,6050,59.35,NULL,NULL,0,,,
SIDUR-PF-17-103.724,1,20170901,1,,,,0,0,0,0,0,0,0,0,0,0,NULL,6056,1.6,NULL,NULL,0,,,
SIDUR-PF-17-103.724,2,20170908,1,,,,0,0,0,0,0,0,0,0,0,0,NULL,6057,4.4,NULL,NULL,0,,,
SIDUR-PF-17-103.724,3,20170915,1,,,,0,0,0,0,0,0,0,0,0,0,NULL,6058,7,NULL,NULL,0,,,
SIDUR-PF-17-103.724,4,20170922,1,,,,0,0,0,0,0,0,0,0,0,0,NULL,6059,10.9,NULL,NULL,0,,,
SIDUR-PF-17-103.724,5,20170928,1,,,,0,0,0,0,0,0,0,0,0,0,NULL,6060,11.6,NULL,NULL,0,,,
SIDUR-PF-17-049.708,11,20171106,1,"SE CONTINUAN CON LOS TRABAJOS DE TERRACERIAS EN ESTA AVENIDA, PARA CONTINUAR CON LA GUARNICIONES DE CONCRETO.",SE CONTINUAN CON LOS TRABAJOS DE SUMINISTRO Y COLOCACION DE BASE HIDRAULICA EN LA CALLE COLIMA.,,1,1,1,1,1,3,1,1,1,1,NULL,6061,62.35,NULL,NULL,0,,,
SIDUR-ED-17-010.629,19,20171106,1,"No ha sido posible avanzar en la obra de pavimentación, debido a los trabajos de rehabilitación del sistema de alcantarillado sanitario que se realizan en la Calle Mecánicos, entre las Avs. Ferrocarrileros y Labradores. Únicamente se ha logrado avanzar en los trabajos de renivelación de pozos de visita y cajas de válvulas en la colonia Montecarlo. ","Se continúa trabajando en la rehabilitación del sistema de alcantarillado sanitario de la Calle Mecánicos, entre las Avs. Ferrocarrileros y Labradores. También será necesario profundizar una línea de agua potable de 6"" de diámetro en dos tramos diferentes de esta calle, en una longitud total de 110.00 m.",,1,1,1,0,1,2,5,4,1,0,NULL,6062,92.47,NULL,NULL,0,,,
SIDUR-PF-17-042.728,3,20170930,1,SE REALIZAN TRABAJOS DE SEÑALIZACION ,,,1,1,1,1,1,1,1,1,1,1,NULL,6063,100,NULL,NULL,0,,,
SIDUR-PF-17-042.730,2,20171031,1,"SE TERMINA TRABAJO DE SEÑALIZACION, COLOCACION DE PINTURA LATERALES, SEPARADORAS DE CARRILES Y CICLOVIAS",,,1,1,1,1,1,1,1,1,1,1,NULL,6064,100,NULL,NULL,0,,,
SIDUR-PF-17-042.732,4,20171031,1,"TERMINAN TRABAJOS DE SEÑALIZACION, LINEAS SEPARADORAS DE CARRILES, LATERALES Y CICLOVIAS",,,1,1,1,1,1,1,1,1,1,1,NULL,6065,100,NULL,NULL,0,,,
SIDUR-ED-17-102.782,6,20171106,1,"No se ha tenido avance en la obra donde se ejecutan los servicios de control de calidad, debido a los trabajos de rehabilitación que se realizan en el sistema de alcantarillado sanitario de la Calle Mecánicos, entre las Avs. Ferrocarrileros y Labradores de la Colonia ""Y"".","Se continúa trabajando en la rehabilitación del sistema de alcantarillado sanitario en la Calle Mecánicos, entre las Avs. Ferrocarrileros y Labradores de la Colonia ""Y"".",,1,1,1,0,1,2,4,0,1,0,NULL,6066,56.92,NULL,NULL,0,,,
SIDUR-PF-17-049.736,10,20171106,1,SE COLCA Y AFINA EL MATERIAL DE BASE EN ESTE TRAMO DE LA CALLE COLIMA.,SE CONTINUA CON LOS TRABAJOS DE TERRACERIAS EN CALLE COLIMA ENTRE HIDALGO Y GUERRERO DE ESTA CD.,,1,1,1,1,1,3,1,1,1,1,NULL,6067,17,NULL,NULL,0,,,
SIDUR-ED-17-034.665,17,20171027,2,LA OBRA SE DESARROLLA DENTRO DE SU PROGRAMACION.,EN ESTA SEMANA SE INICIARON LOS TRABAJOS DE RECARPETEO EN LA CALLE FCO. I. MADERO,,2,2,2,3,2,2,3,3,3,0,NULL,6070,52.76,NULL,NULL,0,,,
SIDUR-ED-17-034.665,18,20171103,2,LA OBRA SE ENCUENTRA MUY AVANZADA.,EN ESTA SEMANA SE TERMINO EL RECRPETEO EN LA CALLE FCO.I. MADERO,,2,2,2,3,3,2,3,3,3,0,NULL,6071,68.93,NULL,NULL,0,,,
SIDUR-ED-17-035.666,17,20171103,2,LOS TRABAJOS SE DESARROLLAN CON MUY BUEN AVANCE.,ESTA SEMANA SE PAVIMENTO LA CALLE CHAPULTEPEC Y EN LAS TERRACERIAS DE LA CALLEFLAVIO BORQUEZ ENTRE RAMÓN GUZMÁN Y ESTEBAN BACA CALDERÓN.,,2,2,2,3,2,2,3,3,3,0,NULL,6072,87.18,NULL,NULL,0,,,
SIDUR-PF-17-052.711,3,20171008,1,SE TRABAJA EN LOS RECARPETEOS DE LA CALLE JESUS GARCIA ENTRE AMBERES Y ALFONSO REYES.,SE TRABAJA EN LA COLOCACION DE CARPETA ASFALTICA Y CRUCERO DE CONCRETO DE 15 CMS EN LA CALLE JESUS GARCIA ENTRE AMBERES Y ALFONSO REYES.,,1,1,1,1,1,3,1,1,1,1,NULL,6074,94.6,NULL,NULL,0,,,
SIDUR-ED-17-130.760,5,20171106,1,1.-SE REALIZAN TRABAJOS DE CONSTRUCCIÓN DE MURO DE LADRILLO EN DIFERENTES EJES DEL EDIFICIO.2.-CONTINÚAN LOS TRABAJOS DE RELLENO EN ZANJAS DE LA CIMENTACIÓN COMPACTÁNDOLO CON BAILARINA.,,,1,1,2,2,1,2,0,0,0,0,NULL,6079,13.55,NULL,NULL,0,,,
SIDUR-ED-17-134.796,1,20170930,2," SE TIENE UN PROBLEMA CON EL LINDERO NORTE QUE COLINDA CON LA IGLESIA, SE REDUCE 30 CM PARA AJUSTARNOS CON EL TERRENO DEL CENTRO DE SALUD, LAS MEDIDAS DEL PROYECTO INVADEN LOS TERRENOS DE LA IGLESIA.  TODO ESTO EN LA CONSTRUCCIÓN NORTE.SE TOMAN NIVELES DE PISO TERMINADO PARA IGUALARNOS A LOS PISOS EXISTENTES.","OBRA CONTRATADA CON  LA EMPRESA LT  INGENIERÍA SA DE CV  QUE TIENE UN DIFERIMIENTO POR ANTICIPO EN EL PROGRAMA DE OBRA DEL 15 DE SEPTIEMBRE AL 11 DE FEBRERO DEL 2018, CONSISTENTE EN AMPLIACIÓN, REMODELACIÓN Y REHABILITACIÓN DEL CENTRO DE SALUD URBANO MIGUEL ALEMÁN .SE INICIA LA OBRA EN REUNIÓN CON EL DIRECTOR DEL CENTRO CONTRATISTA Y SIDUR.",,1,1,1,2,2,3,2,2,1,0,NULL,6080,7.3,NULL,NULL,0,,,
SIDUR-PF-17-048.707,2,20170810,1,SE TRABAJA EN LA TERMINACION DE LA INFAESTRUCTURA HIDROSANITARIA,SE REALIZAN TRABAJOS DE INFRAESTRUCTURA HIDROSANITARIA  EN CALLE SONORA ENTRE ZARAGOZA Y 6 DE ABRIL,,1,1,1,1,1,3,1,1,1,1,NULL,6081,39.81,NULL,NULL,0,,,
SIDUR-ED-17-074.768,11,20171106,1,"1.-SE REALIZAN TRABAJOS DE IMPREGNACION, LIGA Y TIRO DE CARPETA EN ÁREA DE ESTACIONAMIENTO DEL LADO DE URGENCIAS.2.-CONTINÚAN LOS TRABAJOS DE DESMANTELAMIENTOS, MUROS DE TABLA-ROCA, APLANADOS, INSTALACIONES ELÉCTRICAS EN AMPLIACIÓN DE CONSULTA EXTERNA.3.-TRABAJOS DE CAMBIO DE LAVAMANOS Y SANITARIOS EN DISTINTAS ÁREAS DEL HOSPITAL.4.-CONTINÚAN LOS TRABAJOS DE CANALIZACIONES ELÉCTRICAS EN LOS DIFERENTES CIRCUITOS Y TABLEROS.5.-TRABAJOS DE COLOCACIÓN DE EQUIPOS DE PAQUETE DE AIRE ACONDICIONADO EN ÁREA DE URGENCIAS.",,,0,0,0,0,0,0,0,0,0,0,NULL,6082,41.22,NULL,NULL,0,,,
SIDUR-ED-17-106.773,2,20170930,1,SE CONTINUAN LOS TRABAJOS A BUEN RITMO EN LA VIALIDAD,"SE REALIZAN TRABAJOS DE INSTALACION DE TUBERIAS PVC Y PEAD EN EL AGUA POTABLE, ALCANTARILLADO Y DRENAJE PLUVIAL EN LA AVENIDA LAS TORRES EN EL PARQUE INDUSTRAL",,1,1,1,1,1,1,1,1,1,1,NULL,6083,18.1,NULL,NULL,0,,,
SIDUR-ED-17-115.778,1,20170930,2,"SE ENCUENTRA EL PROCESO DE ROMPIMIENTO DE CONCRETO PARA LA EXCAVACIÓN PARA INTRODUCIR LA TUBERÍA EN MEDIA TENSIÓN, ASÍ COMO LA DETECCIÓN DE LINEAS QUE CRUCEN Y PUEDAN DAÑARSE EN LAS EXCAVACIONES , SE DEFINEN NIVELES DE BASE DE TRANSFORMADORES.","OBRA CONTRATADA A EXPLORACIONES MINERAS DEL DESIERTO S DE CV , SE TIENE UN PROGRAMA POR DIFERIMIENTO DE ENTREGA DE ANTICIPO DEL DIA 12 DE SEPTIEMBRE DEL 2017 AL 10 DE MARZO DEL 2018,   SE REQUIERE LA PRESENCIA DEL VERIFICADOR EN OBRA PARA CONSULTAR INFORMACIÓN EN EL PROCESO DE INSTALACIONES ELÉCTRICAS, LA SECRETARIA DE SALUD ENTREGO EL PROYECTO VERIFICADO PERO SE REQUIERE DEFINIR POR PARTE DE SIDUR EL VERIFICADOR PARA TRABAJAR CON EL VoBo EN CAMPO.",,1,1,1,1,1,3,0,0,1,0,NULL,6084,2.3,NULL,NULL,0,,,
SIDUR-ED-17-029.652,13,20171103,1,EL CONTRATISTA CONCLUYO LOS TRABAJOS DE SUMINISTRO Y COLOCACION DE CONCRETO HIDRAULICO EN LA VIALIDAD FALTANDO UNICAMENTE EL SELLADO DE LOSA Y EL SEÑALAMIENTO VERTICAL Y HORIZONTAL ,EL CONTRATISTA LLEVA BUEN AVANCE EN LA OBRA,,1,1,1,1,1,3,1,1,1,0,NULL,6086,97.44,NULL,NULL,0,,,
SIDUR-ED-17-112.772,6,20171103,1,EL CONTRATISTA ESTA ESPERANDO QUE SE DESOCUPE QUIEN SUMINISTRARA LA CARPETA ASFALTICA  PARA TERMINAR LA OBRA.,EL CONTRATISTA LLEVA BUEN RITMO DE TRABAJO EN LA OBRA,,3,3,3,3,1,1,1,1,1,0,NULL,6087,95,NULL,NULL,0,,,
SIDUR-ED-17-148.803,2,20170930,1,,"EL CONTRATISTA DE SUPERVISION EXTERNA, CONTROL DE CALIDAD Y BRIGADA DE LABORATORIO SE ENCUENTRA TRABAJANDO BIEN",,1,1,1,1,1,2,3,1,1,0,NULL,6088,15,NULL,NULL,0,,,
SIDUR-ED-17-110.771,4,20171031,1,,A LA FECHA SE REALIZAN TRABAJOS DE COLADO DE BANQUETAS Y LOSA EN LA CALLE REFORMA DE MORELOS A NIÑOS HEROES Y COLADO DE GUARNICIONES EN LA CALLE NIÑOS HEROES DE H. NACOZARI A REFORMA. SE TERMINO CON BANQUETAS EN LA CALLE MORELOS,,2,2,2,2,1,3,0,0,0,0,NULL,6089,20.4,NULL,NULL,0,,,
SIDUR-PF-17-125.825,1,20170830,1,"TRABAJOS DE MUESTREO DE ASFALTO, EMULSIONES.",,,1,1,1,1,1,1,1,1,1,1,NULL,6090,25,NULL,NULL,0,,,
SIDUR-PF-17-125.825,2,20170929,1,,"TRABAJOS DE VERIFICACIÓN, CONTROL DE CALIDAD Y TOPOGRAFÍA ",,1,1,1,1,1,1,1,1,1,1,NULL,6091,50,NULL,NULL,0,,,
SIDUR-PF-17-048.707,3,20170828,1,SE REALIZAN LAS PRUEBAS EN LA INFRAESTRUCTURA HIDROSANITARIA EXISTENTE EN CALLE SONORA ENTRE ZARAGOZA Y 6 DE ABRIL,SE REALIZAN TRABAJOS DE INFRAESTRUCTURA HIDROSANITARIA EN LA CALLE SONORA,,1,1,1,1,1,3,1,1,1,1,NULL,6093,59.3,NULL,NULL,0,,,
